date,country,platform,channel,installs,base_cpi,CPI,spend,CVR,clicks,CTR,impressions,D7_revenue,D30_revenue,D7_ROAS_pct,D30_ROAS_pct
2026-01-14,US,iOS,TikTok,77,1.35,1.3149042450782094,101.25,0.1575887471194668,489,0.015596377966142468,31353,25.97,158.92,25.64938271604938,156.95802469135802
2026-01-15,JP,Android,Google,41,1.1,1.0959327052753678,44.93,0.20679255522732268,198,0.019664184903720065,10069,0.99,5.98,2.2034275539728467,13.309592699755177
2026-01-15,JP,Android,Meta,18,0.95,0.9410653596482657,16.94,0.1184753170028985,152,0.01338025952084211,11360,0.0,0.0,0.0,0.0
2026-01-15,JP,Android,TikTok,45,1.35,1.2633047622595757,56.85,0.15663728054840886,287,0.015157220199959178,18935,39.98,45.96,70.325417766051,80.84432717678101
2026-01-15,JP,iOS,Google,76,1.1,1.4093141844658996,107.11,0.1903576549747214,399,0.019215257424646734,20765,14.97,52.93,13.976286061058726,49.41648772290169
2026-01-15,JP,iOS,Meta,47,0.95,1.1134676377931472,52.33,0.1267294658452552,371,0.0127166257250231,29174,49.99,61.97,95.52837760366903,118.42155551309001
2026-01-15,JP,iOS,TikTok,64,1.35,1.6843885220676516,107.8,0.16148820504069875,396,0.01582421931814033,25025,0.0,161.96,0.0,150.24118738404454
2026-01-15,US,Android,Google,44,1.1,1.0296614992832722,45.31,0.17828978453163455,247,0.01861511862605722,13269,0.0,69.97,0.0,154.42507172809533
2026-01-15,US,Android,Meta,51,0.95,0.8220009418862839,41.92,0.12132254956522165,420,0.013987569624526314,30027,0.0,34.98,0.0,83.44465648854961
2026-01-15,US,Android,TikTok,67,1.35,1.1900801208626837,79.74,0.14641556862840444,458,0.01353603804940505,33836,189.96,253.92000000000002,238.22422874341612,318.4349134687736
2026-01-15,US,iOS,Google,39,1.1,1.2423025018234801,48.45,0.19351831572936512,202,0.020748196567841905,9736,0.0,2.99,0.0,6.171310629514964
2026-01-15,US,iOS,Meta,64,0.95,0.9882486891782484,63.25,0.12006493230884241,533,0.011308365207721787,47133,52.96,85.92,83.73122529644269,135.8418972332016
2026-01-15,US,iOS,TikTok,74,1.35,1.4596685167741672,108.02,0.11866771852913224,624,0.016502891159414296,37812,12.97,74.91,12.007035734123312,69.34826883910387
2026-01-16,JP,Android,Google,49,1.1,1.1608844811992522,56.88,0.16141634443046704,304,0.020220868517908528,15034,64.97,70.95,114.22292545710266,124.73628691983123
2026-01-16,JP,Android,Meta,26,0.95,0.860892012730255,22.38,0.12211304344479318,213,0.015049186681768767,14154,8.98,108.97,40.12511170688115,486.90795352993746
2026-01-16,JP,Android,TikTok,44,1.35,1.3815990634828075,60.79,0.13059888809404152,337,0.013675148553495749,24643,2.99,25.96,4.918572133574601,42.704392169764766
2026-01-16,JP,iOS,Google,59,1.1,1.2980708038751454,76.59,0.18638258030101512,317,0.017628792571447213,17982,41.95,56.94,54.77216346781564,74.34390912651781
2026-01-16,JP,iOS,Meta,31,0.95,1.1673043169615478,36.19,0.11449146300882307,271,0.013484384812155224,20097,24.98,74.97,69.02459242884775,207.15667311411994
2026-01-16,JP,iOS,TikTok,55,1.35,1.7656486361296586,97.11,0.15470401527681363,356,0.015169842903903658,23468,60.96,89.91,62.77417361754711,92.58572752548656
2026-01-16,US,Android,Google,39,1.1,0.9010073938019906,35.14,0.15092737568630263,258,0.01966530352595154,13120,0.0,9.99,0.0,28.429140580535
2026-01-16,US,Android,Meta,64,0.95,0.8949907292565799,57.28,0.11320950016769844,565,0.012723280777678892,44407,14.99,129.96,26.169692737430168,226.8854748603352
2026-01-16,US,Android,TikTok,50,1.35,1.277554290145282,63.88,0.13701736218844007,365,0.017975805636924684,20305,16.98,18.97,26.581089542892922,29.696305572949278
2026-01-16,US,iOS,Google,42,1.1,1.3170234224103605,55.31,0.18099075500581754,232,0.020085021039497872,11551,14.99,20.98,27.101789911408424,37.93165792804194
2026-01-16,US,iOS,Meta,91,0.95,1.093082471791547,99.47,0.10651564696389033,854,0.012176362362606193,70136,6.98,86.95,7.017191112898362,87.41329043932843
2026-01-16,US,iOS,TikTok,80,1.35,1.5414045395921199,123.31,0.13665945867173598,585,0.01732113982367608,33774,41.95,119.88,34.01994972021734,97.2183926688833
2026-01-17,JP,Android,Google,36,1.1,1.1290172806861034,40.64,0.17373954716430637,207,0.021234717754641984,9748,4.99,6.98,12.278543307086615,17.1751968503937
2026-01-17,JP,Android,Meta,23,0.95,0.932271765699879,21.44,0.1049429584994585,219,0.01168356142452513,18744,41.97,44.96,195.75559701492534,209.7014925373134
2026-01-17,JP,Android,TikTok,46,1.35,1.2973046238259096,59.68,0.14101576157030715,326,0.012680854357394997,25708,5.99,12.97,10.036863270777479,21.732573726541556
2026-01-17,JP,iOS,Google,54,1.1,1.2830931956100173,69.29,0.17555961912707335,308,0.022217462049123306,13863,24.979999999999997,69.96,36.05137826526194,100.96695049790733
2026-01-17,JP,iOS,Meta,38,0.95,1.0460805728246632,39.75,0.1165059138404627,326,0.013196895578844318,24703,0.0,20.97,0.0,52.75471698113208
2026-01-17,JP,iOS,TikTok,70,1.35,1.6609714349574483,116.27,0.15042682548164085,465,0.01788660074336744,25997,18.97,73.92,16.315472606863334,63.576158940397356
2026-01-17,US,Android,Google,39,1.1,0.9464447279286828,36.91,0.1967616117103662,198,0.0198726107034515,9963,0.0,0.0,0.0,0.0
2026-01-17,US,Android,Meta,50,0.95,0.8670816729146446,43.35,0.10917220405086214,458,0.012228499254488415,37453,104.97999999999999,114.97,242.16839677047287,265.2133794694348
2026-01-17,US,Android,TikTok,67,1.35,1.2025619421661682,80.57,0.13809618528379553,485,0.015494446288142106,31302,15.98,15.98,19.833684994414796,19.833684994414796
2026-01-17,US,iOS,Google,51,1.1,1.1057219274749124,56.39,0.1860098246601782,274,0.015508419744651345,17668,1.99,34.95,3.5289945025713783,61.979074303954604
2026-01-17,US,iOS,Meta,81,0.95,1.0332745748081822,83.7,0.11222092299372506,722,0.01259409520978081,57328,29.94,44.92,35.770609318996414,53.66786140979689
2026-01-17,US,iOS,TikTok,69,1.35,1.6065284415494558,110.85,0.15805234322635892,437,0.015612563432645986,27990,3.9800000000000004,3.9800000000000004,3.5904375281912504,3.5904375281912504
2026-01-18,JP,Android,Google,40,1.1,1.1417088480619293,45.67,0.1637972031020034,244,0.02047005854517928,11920,47.96,89.92,105.01423253777095,196.8907379023429
2026-01-18,JP,Android,Meta,22,0.95,1.0092427266679582,22.2,0.13009153155143988,169,0.012952202071611482,13048,122.97,122.97,553.918918918919,553.918918918919
2026-01-18,JP,Android,TikTok,35,1.35,1.4264888156529216,49.93,0.14545500101029119,241,0.016310615128061492,14776,30.95,50.94,61.98678149409172,102.02283196475064
2026-01-18,JP,iOS,Google,61,1.1,1.2520623997227904,76.38,0.20740084321070265,294,0.019147055380423446,15355,26.950000000000003,51.93,35.2841057868552,67.98900235663787
2026-01-18,JP,iOS,Meta,41,0.95,1.089437324193274,44.67,0.1179912396428917,347,0.01218190259939579,28485,9.99,17.97,22.36400268636669,40.2283411685695
2026-01-18,JP,iOS,TikTok,72,1.35,1.6398551281139304,118.07,0.13202475454864018,545,0.01748650197444119,31167,45.94,154.87,38.90912170746167,131.16795121538073
2026-01-18,US,Android,Google,36,1.1,1.088901178181559,39.2,0.193284512383197,186,0.0191985023315079,9688,0.0,0.0,0.0,0.0
2026-01-18,US,Android,Meta,60,0.95,0.8887527267863876,53.33,0.10469844487801552,573,0.012922341532655647,44342,22.979999999999997,37.96,43.09019313707106,71.17944871554472
2026-01-18,US,Android,TikTok,43,1.35,1.1989178242705556,51.55,0.13245093888061193,325,0.01766218834798371,18401,17.98,38.96,34.87875848690592,75.57710960232784
2026-01-18,US,iOS,Google,50,1.1,1.1346958053160696,56.73,0.19821029920233982,252,0.017456264046322546,14436,0.99,120.96,1.7451084082496033,213.22051824431517
2026-01-18,US,iOS,Meta,84,0.95,1.0813298681476835,90.83,0.1158436158695153,725,0.012815411744787376,56573,24.94,42.89,27.457888362875703,47.22008147087966
2026-01-18,US,iOS,TikTok,83,1.35,1.6248203660012892,134.86,0.13127872061819418,632,0.016223645964817922,38955,19.99,65.94,14.822779178407233,48.895150526471895
2026-01-19,JP,Android,Google,53,1.1,1.092526267844831,57.9,0.1742053556448663,304,0.017940806994776255,16945,19.97,19.97,34.490500863557855,34.490500863557855
2026-01-19,JP,Android,Meta,25,0.95,1.0535889542146208,26.34,0.10876205780946611,230,0.013952162720398547,16485,2.99,2.99,11.35155656795748,11.35155656795748
2026-01-19,JP,Android,TikTok,42,1.35,1.5711300000000001,65.99,0.14229786796919452,295,0.015498719669216074,19034,9.99,24.950000000000003,15.138657372329142,37.80875890286408
2026-01-19,JP,iOS,Google,49,1.1,1.1621366616992785,56.94,0.1727841446202122,284,0.020473588628033768,13872,54.980000000000004,60.97,96.55778011942397,107.07762557077625
2026-01-19,JP,iOS,Meta,45,0.95,1.0896418744406111,49.03,0.11526483308305426,390,0.014987844506568742,26021,13.97,70.92,28.492759534978585,144.6461350193759
2026-01-19,JP,iOS,TikTok,80,1.35,1.5450272960972173,123.6,0.14585241201951168,548,0.015530319879055088,35286,21.979999999999997,77.92999999999999,17.783171521035595,63.05016181229773
2026-01-19,US,Android,Google,37,1.1,1.0392718482258598,38.45,0.17229347019921581,215,0.020390543862115133,10544,15.98,19.96,41.56046814044213,51.9115734720416
2026-01-19,US,Android,Meta,53,0.95,0.8489176588382634,44.99,0.1067698001321424,496,0.010856624133422879,45686,5.99,16.97,13.314069793287398,37.71949322071571
2026-01-19,US,Android,TikTok,70,1.35,1.2239413192585917,85.68,0.13014669628397893,538,0.01370914895412187,39244,13.97,49.949999999999996,16.30485527544351,58.298319327731086
2026-01-19,US,iOS,Google,41,1.1,1.2278990005599806,50.34,0.16920679404810976,242,0.018913003422808806,12795,12.98,33.96,25.78466428287644,67.46126340882002
2026-01-19,US,iOS,Meta,78,0.95,1.0417579867626112,81.26,0.1346277417754742,579,0.014466054471533131,40025,4.99,10.98,6.140782672901796,13.512183115924191
2026-01-19,US,iOS,TikTok,71,1.35,1.4156867167593752,100.51,0.1543671867401914,460,0.013526329790951223,34008,19.98,54.95,19.878619042881304,54.671176997313694
2026-01-20,JP,Android,Google,53,1.1,1.1818328687422721,62.64,0.16878532173787097,314,0.01887325650196609,16637,4.99,39.96,7.9661558109833965,63.793103448275865
2026-01-20,JP,Android,Meta,16,0.95,0.9430236762524539,15.09,0.136243712701201,117,0.01397237523703757,8374,19.99,39.98,132.47183565275014,264.9436713055003
2026-01-20,JP,Android,TikTok,42,1.35,1.3030976715688822,54.73,0.1517459934277941,277,0.018441447299159777,15021,15.97,80.94,29.179608989585237,147.88964005116026
2026-01-20,JP,iOS,Google,67,1.1,1.3001055399758978,87.11,0.18563069410495334,361,0.021311363185460817,16939,39.97,215.92000000000002,45.884513833084604,247.87050855240503
2026-01-20,JP,iOS,Meta,31,0.95,1.0828640404408139,33.57,0.11315807983658077,274,0.012296408376430572,22283,14.99,124.96,44.652963955913016,372.23711647304134
2026-01-20,JP,iOS,TikTok,64,1.35,1.5809218947029808,101.18,0.1542119643795022,415,0.013617070669825688,30476,73.94,99.91,73.07768333662779,98.7448112275153
2026-01-20,US,Android,Google,34,1.1,1.0036783411703412,34.13,0.19046652958881355,179,0.02127354176156932,8414,0.0,17.98,0.0,52.68092587166715
2026-01-20,US,Android,Meta,70,0.95,0.8791250583370488,61.54,0.11477204756133152,610,0.013449402171377113,45355,9.99,22.97,16.23334416639584,37.32531686707832
2026-01-20,US,Android,TikTok,50,1.35,1.2556724581585614,62.78,0.13659061639654907,366,0.015231955488245467,24028,7.970000000000001,57.96,12.695125836253585,92.32239566741
2026-01-20,US,iOS,Google,46,1.1,1.1343162604128576,52.18,0.17510153089147973,263,0.019184714005119684,13709,8.97,13.96,17.190494442315067,26.753545419701037
2026-01-20,US,iOS,Meta,66,0.95,1.0264636400359088,67.75,0.11143310686473777,592,0.012747986962129965,46439,29.98,72.95,44.25092250922509,107.67527675276753
2026-01-20,US,iOS,TikTok,72,1.35,1.3324939672460134,95.94,0.13769981260768896,523,0.015804135614975373,33093,129.95999999999998,136.94,135.45966228893056,142.73504273504273
2026-01-21,JP,Android,Google,39,1.1,1.0816013082726799,42.18,0.16766385129616848,233,0.020619441234160672,11300,44.96,60.94,106.59080132764342,144.4760550023708
2026-01-21,JP,Android,Meta,25,0.95,1.0042346960834105,25.11,0.11626124095305272,215,0.012579976672752386,17091,0.0,0.0,0.0,0.0
2026-01-21,JP,Android,TikTok,39,1.35,1.236362483067008,48.22,0.16290634299514023,239,0.0165071745445503,14479,4.99,13.96,10.348403152218998,28.95064288676898
2026-01-21,JP,iOS,Google,59,1.1,1.3508613254076882,79.7,0.1836648120751924,321,0.023155599806091057,13863,8.97,133.94,11.254705144291092,168.0552070263488
2026-01-21,JP,iOS,Meta,38,0.95,1.1089201850948371,42.14,0.09640544974734985,394,0.013163874504845059,29930,29.99,162.95999999999998,71.16753678215471,386.71096345514945
2026-01-21,JP,iOS,TikTok,58,1.35,1.5061413934719412,87.36,0.1423480930037621,407,0.018494343471990377,22007,8.98,88.95,10.279304029304031,101.82005494505495
2026-01-21,US,Android,Google,38,1.1,1.0893621062036467,41.4,0.1624656786388705,234,0.022577610796317763,10364,11.98,11.98,28.937198067632853,28.937198067632853
2026-01-21,US,Android,Meta,61,0.95,0.9179295379309415,55.99,0.1067301184767476,572,0.013314860199459358,42960,42.97,72.94,76.74584747276299,130.27326308269335
2026-01-21,US,Android,TikTok,60,1.35,1.1410463288053867,68.46,0.14072415347889122,426,0.015225809260043237,27979,0.0,19.99,0.0,29.1995325737657
2026-01-21,US,iOS,Google,54,1.1,1.1397511073056488,61.55,0.16295625314993212,331,0.021317355660086554,15527,0.0,12.97,0.0,21.072298943948013
2026-01-21,US,iOS,Meta,68,0.95,1.0217167802894862,69.48,0.13409057990848533,507,0.011813920016817839,42915,0.0,15.98,0.0,22.99942429476108
2026-01-21,US,iOS,TikTok,71,1.35,1.4563886932169725,103.4,0.1455803306074947,488,0.014920579561415397,32707,4.99,89.96000000000001,4.825918762088975,87.00193423597679
2026-01-22,JP,Android,Google,51,1.1,1.189279979386772,60.65,0.17232755140048822,296,0.02024731194635351,14619,19.98,20.97,32.94311624072547,34.57543281121187
2026-01-22,JP,Android,Meta,23,0.95,0.9407468778362271,21.64,0.12293609051832435,187,0.01334622070573092,14011,79.98,84.97,369.59334565619224,392.6524953789279
2026-01-22,JP,Android,TikTok,39,1.35,1.3260920058658712,51.72,0.15172355383205116,257,0.0158445552338957,16220,9.99,9.99,19.31554524361949,19.31554524361949
2026-01-22,JP,iOS,Google,59,1.1,1.347995734276315,79.53,0.18638669295767052,317,0.017478528935025214,18137,123.92,149.86,155.8154155664529,188.43203822456934
2026-01-22,JP,iOS,Meta,47,0.95,1.1154447483013283,52.43,0.11497969851119638,409,0.013225360000447241,30925,38.949999999999996,64.92999999999999,74.28952889567041,123.84131222582491
2026-01-22,JP,iOS,TikTok,61,1.35,1.679976809205392,102.48,0.14307890484842767,426,0.015468578068950047,27540,15.98,167.91,15.59328649492584,163.84660421545667
2026-01-22,US,Android,Google,36,1.1,1.0328440178052194,37.18,0.19247694008385452,187,0.02089113264387816,8951,4.99,4.99,13.42119419042496,13.42119419042496
2026-01-22,US,Android,Meta,68,0.95,0.864514402834124,58.79,0.11881289547774042,572,0.013217239438219485,43277,114.96,138.93,195.5434597720701,236.31569994897092
2026-01-22,US,Android,TikTok,62,1.35,1.3132448512922656,81.42,0.1473796963458897,421,0.01654851902337476,25440,19.99,119.97999999999999,24.55170719724883,147.35937116187668
2026-01-22,US,iOS,Google,57,1.1,1.2020073139454726,68.51,0.1760185710180495,324,0.020869364105885944,15525,24.979999999999997,29.97,36.46183038972412,43.74543862209896
2026-01-22,US,iOS,Meta,70,0.95,0.9587713677846792,67.11,0.11734706946792815,597,0.010778127002466128,55390,144.91,151.89,215.92907167337208,226.32990612427358
2026-01-22,US,iOS,TikTok,68,1.35,1.4759019789538814,100.36,0.13842438523107714,491,0.013964305410561156,35161,31.97,234.94,31.85532084495815,234.09724990035872
2026-01-23,JP,Android,Google,37,1.1,1.0281297820060298,38.04,0.18157125291930276,204,0.019811855551312593,10297,4.99,4.99,13.11777076761304,13.11777076761304
2026-01-23,JP,Android,Meta,29,0.95,0.997644836752856,28.93,0.11572038655628744,251,0.013233591433409176,18967,19.98,19.98,69.06325613549949,69.06325613549949
2026-01-23,JP,Android,TikTok,39,1.35,1.3342729319336628,52.04,0.14236164158053835,274,0.018581214649094038,14746,0.0,12.98,0.0,24.942352036894697
2026-01-23,JP,iOS,Google,52,1.1,1.1882748352684411,61.79,0.17632011567419276,295,0.0187718222476325,15715,86.95,144.87,140.71856287425152,234.45541349732966
2026-01-23,JP,iOS,Meta,37,0.95,1.2439082197686506,46.02,0.11396551863107467,325,0.014632912789236886,22210,0.0,0.0,0.0,0.0
2026-01-23,JP,iOS,TikTok,86,1.35,1.5296896633554828,131.55,0.12586316734066863,683,0.016755673064479056,40762,55.959999999999994,196.92,42.53895857088559,149.69213226909918
2026-01-23,US,Android,Google,37,1.1,0.9409692722135892,34.82,0.16146982571405957,229,0.02067339138742679,11077,29.96,37.94,86.04250430786904,108.96036760482481
2026-01-23,US,Android,Meta,54,0.95,0.7431662984718079,40.13,0.11310396445900293,477,0.012710859710240656,37527,0.0,0.0,0.0,0.0
2026-01-23,US,Android,TikTok,44,1.35,1.2691386104612605,55.84,0.12656871626371416,348,0.015801894172732103,22023,0.0,31.96,0.0,57.23495702005731
2026-01-23,US,iOS,Google,39,1.1,1.3164959732942134,51.34,0.17657735817459008,221,0.020010284532434728,11044,12.98,30.95,25.282430853135956,60.284378652123095
2026-01-23,US,iOS,Meta,62,0.95,1.0731981414324623,66.54,0.11121882885216164,557,0.011538568828909584,48273,3.9800000000000004,12.950000000000001,5.98136459272618,19.461977757739703
2026-01-23,US,iOS,TikTok,70,1.35,1.5156013774753552,106.09,0.12261733963373855,571,0.017863655887678395,31964,11.97,59.92,11.28287303233104,56.480346875294565
2026-01-24,JP,Android,Google,54,1.1,1.1184538310414145,60.4,0.1837238839992752,294,0.01908511579200894,15405,17.98,19.97,29.7682119205298,33.062913907284766
2026-01-24,JP,Android,Meta,27,0.95,0.9576875551276683,25.86,0.13520581678703505,200,0.01362237633832762,14682,0.0,19.99,0.0,77.30085073472544
2026-01-24,JP,Android,TikTok,41,1.35,1.3348124114063695,54.73,0.1294919338273272,317,0.018247485008778687,17372,51.94,89.89,94.90224739630916,164.24264571532981
2026-01-24,JP,iOS,Google,54,1.1,1.3212539164421662,71.35,0.18388287347851093,294,0.0173928736932657,16903,12.96,14.940000000000001,18.163980378416262,20.939032936229857
2026-01-24,JP,iOS,Meta,46,0.95,1.0505358361487418,48.32,0.13132905299990721,350,0.01240398863930078,28217,0.99,0.99,2.048841059602649,2.048841059602649
2026-01-24,JP,iOS,TikTok,66,1.35,1.6574131864647708,109.39,0.14152920218210233,466,0.01460720638574899,31902,140.95999999999998,203.89999999999998,128.8600420513758,186.39729408538255
2026-01-24,US,Android,Google,40,1.1,1.0515974190167268,42.06,0.20204103529455103,198,0.018958467168241688,10444,4.99,29.96,11.864003804089396,71.23157394198763
2026-01-24,US,Android,Meta,64,0.95,0.7978666455061297,51.06,0.11369057285345047,563,0.014433051656600387,39008,0.0,0.99,0.0,1.9388954171562864
2026-01-24,US,Android,TikTok,57,1.35,1.188041491824289,67.72,0.13840114657563793,412,0.013881479805757175,29680,65.97,65.97,97.41582988777319,97.41582988777319
2026-01-24,US,iOS,Google,52,1.1,1.1689677417023063,60.79,0.1615038462183006,322,0.018920780579164315,17018,1.99,39.96,3.2735647310412896,65.73449580523113
2026-01-24,US,iOS,Meta,60,0.95,1.0504812313769296,63.03,0.11224009195154905,535,0.013097516604892162,40847,14.98,55.93,23.766460415675077,88.73552276693638
2026-01-24,US,iOS,TikTok,64,1.35,1.3088324560582154,83.77,0.12736014309629015,503,0.015757768977921784,31921,0.0,14.98,0.0,17.882296764951654
2026-01-25,JP,Android,Google,49,1.1,1.164265119352278,57.05,0.2000752318581015,245,0.018507845425369852,13238,9.99,39.97,17.510955302366344,70.06134969325154
2026-01-25,JP,Android,Meta,24,0.95,0.9483673906280343,22.76,0.10197137041162964,235,0.012531115266047483,18753,0.0,99.99,0.0,439.323374340949
2026-01-25,JP,Android,TikTok,44,1.35,1.388330780959338,61.09,0.1488343090419671,296,0.01737450064252903,17036,20.96,55.93,34.31003437551154,91.55344573579963
2026-01-25,JP,iOS,Google,72,1.1,1.3880720438403982,99.94,0.1985710890538981,363,0.021393762403272933,16968,2.99,150.86,2.991795077046228,150.95057034220534
2026-01-25,JP,iOS,Meta,39,0.95,1.1878509534556814,46.33,0.1269180620165835,307,0.011784195864498467,26052,34.97,67.94,75.48025037772501,146.64364342758472
2026-01-25,JP,iOS,TikTok,69,1.35,1.8036231476129354,124.45,0.15298931570016364,451,0.015633099587855904,28849,70.94999999999999,125.93,57.01084773001204,101.1892326235436
2026-01-25,US,Android,Google,41,1.1,1.0222117221792064,41.91,0.1611677597154985,254,0.0209199767824137,12142,7.98,23.96,19.040801717967074,57.17012646146505
2026-01-25,US,Android,Meta,63,0.95,0.8449391646155912,53.23,0.12627849465884922,499,0.013345730917906277,37390,51.97,201.92999999999998,97.6329137704302,379.35374788653013
2026-01-25,US,Android,TikTok,65,1.35,1.1398796070870436,74.09,0.15069163601609728,431,0.017412600753431488,24752,19.99,65.96,26.980699149682813,89.02685922526655
2026-01-25,US,iOS,Google,39,1.1,1.2062995457850334,47.05,0.18008910890892174,217,0.021437614614501475,10122,24.97,154.93,53.07120085015941,329.287991498406
2026-01-25,US,iOS,Meta,75,0.95,1.0503856227718866,78.78,0.10861100908798021,691,0.012052500515014587,57333,134.95999999999998,167.94,171.3125158669713,213.17593297791316
2026-01-25,US,iOS,TikTok,60,1.35,1.506649691002125,90.4,0.14327128010088377,419,0.0158687895811264,26404,14.96,113.89999999999999,16.548672566371682,125.99557522123892
2026-01-26,JP,Android,Google,38,1.1,1.1828358783434187,44.95,0.2062697573240149,184,0.017040638218249946,10798,22.97,85.91999999999999,51.1012235817575,191.14571746384868
2026-01-26,JP,Android,Meta,19,0.95,0.8521852118179936,16.19,0.11499184781248327,165,0.013513665002264749,12210,0.0,0.0,0.0,0.0
2026-01-26,JP,Android,TikTok,41,1.35,1.5157815313209495,62.15,0.12496825151747026,328,0.01618528152911408,20265,0.0,29.99,0.0,48.25422365245374
2026-01-26,JP,iOS,Google,69,1.1,1.4624391339544227,100.91,0.16556407846190613,417,0.01947710660608191,21410,49.97,109.92999999999999,49.51937369933604,108.93865821028639
2026-01-26,JP,iOS,Meta,41,0.95,1.0460198108775092,42.89,0.12115930961813248,338,0.011865607307386113,28486,139.95999999999998,145.95,326.32315224994164,340.2891116810445
2026-01-26,JP,iOS,TikTok,54,1.35,1.64298536093321,88.72,0.14185155932078036,381,0.015458685466585843,24646,33.96,113.91000000000001,38.27772768259693,128.39269612263303
2026-01-26,US,Android,Google,47,1.1,1.0933851495519828,51.39,0.2066998008296593,227,0.020943963920456995,10838,0.0,0.0,0.0,0.0
2026-01-26,US,Android,Meta,56,0.95,0.8873000555312118,49.69,0.10847408812164118,516,0.014386237591518435,35868,103.97,103.97,209.23727108070037,209.23727108070037
2026-01-26,US,Android,TikTok,51,1.35,1.194697548004498,60.93,0.15491510828157243,329,0.01510659494637158,21779,31.950000000000003,74.92,52.437223042836045,122.96077465944526
2026-01-26,US,iOS,Google,54,1.1,1.1416705336824735,61.65,0.17355101103736828,311,0.017782971594573756,17489,0.0,2.98,0.0,4.833738848337388
2026-01-26,US,iOS,Meta,83,0.95,1.0421941743577827,86.5,0.14183444840862167,585,0.013326810763993455,43896,25.96,85.94,30.01156069364162,99.35260115606937
2026-01-26,US,iOS,TikTok,54,1.35,1.4725302921850272,79.52,0.16058552945541002,336,0.017134236781298485,19610,16.97,39.94,21.340543259557343,50.226358148893354
2026-01-27,JP,Android,Google,50,1.1,1.1393404589780765,56.97,0.18007852140680256,278,0.019976957291583188,13916,0.0,18.97,0.0,33.2982271370897
2026-01-27,JP,Android,Meta,18,0.95,0.9301664347342358,16.74,0.11297707131498146,159,0.015263173430895042,10417,0.0,0.0,0.0,0.0
2026-01-27,JP,Android,TikTok,50,1.35,1.3408234102057357,67.04,0.1386169536875744,361,0.01586413662709075,22756,5.99,7.98,8.934964200477326,11.903341288782816
2026-01-27,JP,iOS,Google,70,1.1,1.4004319155945062,98.03,0.17856117186821904,392,0.020383508313090267,19231,13.97,43.96,14.250739569519535,44.84341528103642
2026-01-27,JP,iOS,Meta,36,0.95,1.0656911223443708,38.36,0.11036024751675745,326,0.011756411726620612,27730,17.97,42.949999999999996,46.84567257559958,111.96558915537015
2026-01-27,JP,iOS,TikTok,64,1.35,1.6856199955907005,107.88,0.13012476351669292,492,0.016832577976303914,29229,29.98,164.95,27.79013718946978,152.9013718946978
2026-01-27,US,Android,Google,34,1.1,1.0107823760131585,34.37,0.18089645978398708,188,0.01844496141906819,10192,6.98,56.97,20.308408495781208,165.75501891184172
2026-01-27,US,Android,Meta,50,0.95,0.8407782920574698,42.04,0.1209539475753735,413,0.013894851985418599,29723,22.979999999999997,27.97,54.66222645099904,66.53187440532827
2026-01-27,US,Android,TikTok,67,1.35,1.2958146469584648,86.82,0.14756615139536852,454,0.01515556919195786,29956,6.98,42.95,8.03962220686478,49.470168164017515
2026-01-27,US,iOS,Google,53,1.1,1.0380116506102415,55.01,0.15322782696188803,346,0.018105047860075066,19111,9.98,26.96,18.14215597164152,49.0092710416288
2026-01-27,US,iOS,Meta,81,0.95,1.0048846933163622,81.4,0.12135278351374389,667,0.013212231774314258,50484,109.97999999999999,199.94,135.1105651105651,245.6265356265356
2026-01-27,US,iOS,TikTok,72,1.35,1.4269186117625732,102.74,0.12960945682453254,556,0.01595117678352865,34856,0.0,72.95,0.0,71.00447732139381
2026-01-28,JP,Android,Google,39,1.1,1.2106629399979212,47.22,0.1772028759335592,220,0.022079284557695852,9964,0.0,119.97999999999999,0.0,254.0872511647607
2026-01-28,JP,Android,Meta,24,0.95,0.9552649960033028,22.93,0.12107118886248659,198,0.011977411866220885,16531,0.0,0.0,0.0,0.0
2026-01-28,JP,Android,TikTok,38,1.35,1.2810746854676587,48.68,0.14075449977158733,270,0.01551690368716413,17400,0.0,54.980000000000004,0.0,112.94165981922761
2026-01-28,JP,iOS,Google,57,1.1,1.276486091726173,72.76,0.14422077189989715,395,0.017930253632534438,22030,105.97999999999999,128.95,145.65695437053324,177.22649807586583
2026-01-28,JP,iOS,Meta,36,0.95,1.1172522527632989,40.22,0.1192224021484099,302,0.01423741848905632,21212,5.99,5.99,14.89308801591248,14.89308801591248
2026-01-28,JP,iOS,TikTok,59,1.35,1.569142697023648,92.58,0.12786815881580643,461,0.017532740815135662,26294,17.97,33.95,19.410239792611794,36.670987254266585
2026-01-28,US,Android,Google,40,1.1,1.0341468000042964,41.37,0.1841235944038526,217,0.0182080105754157,11918,9.98,9.98,24.123761179598745,24.123761179598745
2026-01-28,US,Android,Meta,53,0.95,0.8662683998460307,45.91,0.13420775918396285,395,0.012740753536369194,31003,0.99,50.980000000000004,2.156392942714006,111.04334567632326
2026-01-28,US,Android,TikTok,54,1.35,1.187154552462028,64.11,0.15013058462696763,360,0.017085786184862593,21070,133.94,166.89,208.92216502885663,260.3182030884417
2026-01-28,US,iOS,Google,45,1.1,1.22768802357244,55.25,0.17677971568607068,255,0.01918107574790782,13294,0.0,0.0,0.0,0.0
2026-01-28,US,iOS,Meta,73,0.95,0.9108585686316194,66.49,0.12199583557977407,598,0.0128219098217261,46639,131.97,145.94,198.48097458264402,219.49165288013236
